applicationId,nodeId,viewTimestamp,companyId,userId,userEmail,session,pageId,pageName,processTime,portletId,portletSetup,portletAdditionalConfig
educamadrid,emportal51,2015-08-07T12:24:11.498,10158,10154,default@liferay.com,41F0C84ED8AC9E15D67710CC63C7E70A,12601,/contenido,22,56_INSTANCE_ZsdzDSePw3PF,"{ddmTemplateKey=[], enableComments=[false], extensions=null, enableRelatedAssets=[true], enableCommentRatings=[false], enableViewCountIncrement=[true], groupId=[10181], articleId=[WELCOME], enableRatings=[false], showAvailableLocales=[false], enablePrint=[false]}",
educamadrid,emportal51,2015-08-07T12:24:11.498,10158,10154,default@liferay.com,41F0C84ED8AC9E15D67710CC63C7E70A,12601,/contenido,22,56_INSTANCE_8ZmMlYLALK3f,"{groupId=[10181], articleId=[12611]}",
educamadrid,emportal51,2015-08-07T12:24:12.465,10158,10154,default@liferay.com,25D79BEFA1C4EDAB880456BDAA62CB79,11711,/pepe,53,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:12.465,10158,10154,default@liferay.com,25D79BEFA1C4EDAB880456BDAA62CB79,11711,/pepe,53,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:12.465,10158,10154,default@liferay.com,A4FD0E375826C8192E72D94E0C82ABA4,11711,/pepe,55,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:12.465,10158,10154,default@liferay.com,A4FD0E375826C8192E72D94E0C82ABA4,11711,/pepe,55,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:12.530,10158,10154,default@liferay.com,25D79BEFA1C4EDAB880456BDAA62CB79,12601,/contenido,24,56_INSTANCE_ZsdzDSePw3PF,"{ddmTemplateKey=[], enableComments=[false], extensions=null, enableRelatedAssets=[true], enableCommentRatings=[false], enableViewCountIncrement=[true], groupId=[10181], articleId=[WELCOME], enableRatings=[false], showAvailableLocales=[false], enablePrint=[false]}",
educamadrid,emportal51,2015-08-07T12:24:12.530,10158,10154,default@liferay.com,25D79BEFA1C4EDAB880456BDAA62CB79,12601,/contenido,24,56_INSTANCE_8ZmMlYLALK3f,"{groupId=[10181], articleId=[12611]}",
educamadrid,emportal51,2015-08-07T12:24:12.527,10158,10154,default@liferay.com,08C3C86DD89011C896BEF1EE1655F410,12601,/contenido,52,56_INSTANCE_ZsdzDSePw3PF,"{ddmTemplateKey=[], enableComments=[false], extensions=null, enableRelatedAssets=[true], enableCommentRatings=[false], enableViewCountIncrement=[true], groupId=[10181], articleId=[WELCOME], enableRatings=[false], showAvailableLocales=[false], enablePrint=[false]}",
educamadrid,emportal51,2015-08-07T12:24:12.527,10158,10154,default@liferay.com,08C3C86DD89011C896BEF1EE1655F410,12601,/contenido,52,56_INSTANCE_8ZmMlYLALK3f,"{groupId=[10181], articleId=[12611]}",
educamadrid,emportal51,2015-08-07T12:24:13.470,10158,10154,default@liferay.com,7BCCE58DEC6903EB7E3AE2946464C07C,11711,/pepe,42,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:13.470,10158,10154,default@liferay.com,7BCCE58DEC6903EB7E3AE2946464C07C,11711,/pepe,42,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:13.474,10158,10154,default@liferay.com,3567AD61B5AD0E78F8720223B9CFF82A,11711,/pepe,49,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:13.474,10158,10154,default@liferay.com,3567AD61B5AD0E78F8720223B9CFF82A,11711,/pepe,49,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:13.578,10158,10154,default@liferay.com,6FBD4A920D1127D6606C02BF82B8F599,11711,/pepe,149,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:13.578,10158,10154,default@liferay.com,6FBD4A920D1127D6606C02BF82B8F599,11711,/pepe,149,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:13.569,10158,10154,default@liferay.com,988853042D76912314AC55873541B066,11711,/pepe,145,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:13.569,10158,10154,default@liferay.com,988853042D76912314AC55873541B066,11711,/pepe,145,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:14.667,10158,10154,default@liferay.com,6657A47EA9F104107A0A1FCC5C156DFB,11717,/3,38,33,{},
educamadrid,emportal51,2015-08-07T12:24:14.667,10158,10154,default@liferay.com,6657A47EA9F104107A0A1FCC5C156DFB,11717,/3,38,148_INSTANCE_DEpGDIsaFpfs,"{displayStyle=[cloud], showAssetCount=[true], showZeroAssetCount=[false], maxAssetTags=[10], classNameId=[10007]}",
educamadrid,emportal51,2015-08-07T12:24:14.667,10158,10154,default@liferay.com,6657A47EA9F104107A0A1FCC5C156DFB,11717,/3,38,114,{},
educamadrid,emportal51,2015-08-07T12:24:13.604,10158,10154,default@liferay.com,0A05B399C722F81F7B62AACB16B358E4,12601,/contenido,30,56_INSTANCE_ZsdzDSePw3PF,"{ddmTemplateKey=[], enableComments=[false], extensions=null, enableRelatedAssets=[true], enableCommentRatings=[false], enableViewCountIncrement=[true], groupId=[10181], articleId=[WELCOME], enableRatings=[false], showAvailableLocales=[false], enablePrint=[false]}",
educamadrid,emportal51,2015-08-07T12:24:13.604,10158,10154,default@liferay.com,0A05B399C722F81F7B62AACB16B358E4,12601,/contenido,30,56_INSTANCE_8ZmMlYLALK3f,"{groupId=[10181], articleId=[12611]}",
educamadrid,emportal51,2015-08-07T12:24:15.451,10158,10154,default@liferay.com,CDC7B9B85864A8E85B1D3F3405DC756F,11711,/pepe,42,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:15.451,10158,10154,default@liferay.com,CDC7B9B85864A8E85B1D3F3405DC756F,11711,/pepe,42,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:14.459,10158,10154,default@liferay.com,FCF24E72DE5355A48B1B6CCC57FD5962,11711,/pepe,48,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:14.459,10158,10154,default@liferay.com,FCF24E72DE5355A48B1B6CCC57FD5962,11711,/pepe,48,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:13.573,10158,10154,default@liferay.com,A1C1773F1D65B41E00973382B182FCB1,11711,/pepe,148,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:13.573,10158,10154,default@liferay.com,A1C1773F1D65B41E00973382B182FCB1,11711,/pepe,148,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:14.459,10158,10154,default@liferay.com,2D577616EA4F8987EDB523B36D3B4341,11711,/pepe,51,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:14.459,10158,10154,default@liferay.com,2D577616EA4F8987EDB523B36D3B4341,11711,/pepe,51,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:15.451,10158,10154,default@liferay.com,DF4D4052F525FFC655B8F0ADE9E726E5,11711,/pepe,42,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:15.451,10158,10154,default@liferay.com,DF4D4052F525FFC655B8F0ADE9E726E5,11711,/pepe,42,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:15.451,10158,10154,default@liferay.com,037101495DBE60CFE2BD86D137AB4827,11711,/pepe,42,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:15.451,10158,10154,default@liferay.com,037101495DBE60CFE2BD86D137AB4827,11711,/pepe,42,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:14.459,10158,10154,default@liferay.com,3F708A2C04A0EF6B99A222F621119A5E,11711,/pepe,49,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:14.459,10158,10154,default@liferay.com,3F708A2C04A0EF6B99A222F621119A5E,11711,/pepe,49,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:14.583,10158,10154,default@liferay.com,08C3C86DD89011C896BEF1EE1655F410,11717,/3,40,33,{},
educamadrid,emportal51,2015-08-07T12:24:14.583,10158,10154,default@liferay.com,08C3C86DD89011C896BEF1EE1655F410,11717,/3,40,148_INSTANCE_DEpGDIsaFpfs,"{displayStyle=[cloud], showAssetCount=[true], showZeroAssetCount=[false], maxAssetTags=[10], classNameId=[10007]}",
educamadrid,emportal51,2015-08-07T12:24:14.583,10158,10154,default@liferay.com,08C3C86DD89011C896BEF1EE1655F410,11717,/3,40,114,{},
educamadrid,emportal51,2015-08-07T12:24:15.554,10158,10154,default@liferay.com,C4BDAB13345395B9D9A1C20DEC38F166,12601,/contenido,70,56_INSTANCE_ZsdzDSePw3PF,"{ddmTemplateKey=[], enableComments=[false], extensions=null, enableRelatedAssets=[true], enableCommentRatings=[false], enableViewCountIncrement=[true], groupId=[10181], articleId=[WELCOME], enableRatings=[false], showAvailableLocales=[false], enablePrint=[false]}",
educamadrid,emportal51,2015-08-07T12:24:15.554,10158,10154,default@liferay.com,C4BDAB13345395B9D9A1C20DEC38F166,12601,/contenido,70,56_INSTANCE_8ZmMlYLALK3f,"{groupId=[10181], articleId=[12611]}",
educamadrid,emportal51,2015-08-07T12:24:14.457,10158,10154,default@liferay.com,8DE330DA6AEA4C198342D3C16378D3D1,11711,/pepe,47,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:14.457,10158,10154,default@liferay.com,8DE330DA6AEA4C198342D3C16378D3D1,11711,/pepe,47,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:15.451,10158,10154,default@liferay.com,FD7464550A652C90E697F168134D3921,11711,/pepe,42,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:15.451,10158,10154,default@liferay.com,FD7464550A652C90E697F168134D3921,11711,/pepe,42,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:14.587,10158,10154,default@liferay.com,25D79BEFA1C4EDAB880456BDAA62CB79,11717,/3,34,33,{},
educamadrid,emportal51,2015-08-07T12:24:14.587,10158,10154,default@liferay.com,25D79BEFA1C4EDAB880456BDAA62CB79,11717,/3,34,148_INSTANCE_DEpGDIsaFpfs,"{displayStyle=[cloud], showAssetCount=[true], showZeroAssetCount=[false], maxAssetTags=[10], classNameId=[10007]}",
educamadrid,emportal51,2015-08-07T12:24:14.587,10158,10154,default@liferay.com,25D79BEFA1C4EDAB880456BDAA62CB79,11717,/3,34,114,{},
educamadrid,emportal51,2015-08-07T12:24:14.655,10158,10154,default@liferay.com,950EFFA2F86FF2AFF11C8459AEB9F2D3,11717,/3,35,33,{},
educamadrid,emportal51,2015-08-07T12:24:14.655,10158,10154,default@liferay.com,950EFFA2F86FF2AFF11C8459AEB9F2D3,11717,/3,35,148_INSTANCE_DEpGDIsaFpfs,"{displayStyle=[cloud], showAssetCount=[true], showZeroAssetCount=[false], maxAssetTags=[10], classNameId=[10007]}",
educamadrid,emportal51,2015-08-07T12:24:14.655,10158,10154,default@liferay.com,950EFFA2F86FF2AFF11C8459AEB9F2D3,11717,/3,35,114,{},
educamadrid,emportal51,2015-08-07T12:24:14.657,10158,10154,default@liferay.com,A4FD0E375826C8192E72D94E0C82ABA4,11717,/3,17,33,{},
educamadrid,emportal51,2015-08-07T12:24:14.657,10158,10154,default@liferay.com,A4FD0E375826C8192E72D94E0C82ABA4,11717,/3,17,148_INSTANCE_DEpGDIsaFpfs,"{displayStyle=[cloud], showAssetCount=[true], showZeroAssetCount=[false], maxAssetTags=[10], classNameId=[10007]}",
educamadrid,emportal51,2015-08-07T12:24:14.657,10158,10154,default@liferay.com,A4FD0E375826C8192E72D94E0C82ABA4,11717,/3,17,114,{},
educamadrid,emportal51,2015-08-07T12:24:13.575,10158,10154,default@liferay.com,A4FD0E375826C8192E72D94E0C82ABA4,12601,/contenido,76,56_INSTANCE_ZsdzDSePw3PF,"{ddmTemplateKey=[], enableComments=[false], extensions=null, enableRelatedAssets=[true], enableCommentRatings=[false], enableViewCountIncrement=[true], groupId=[10181], articleId=[WELCOME], enableRatings=[false], showAvailableLocales=[false], enablePrint=[false]}",
educamadrid,emportal51,2015-08-07T12:24:13.575,10158,10154,default@liferay.com,A4FD0E375826C8192E72D94E0C82ABA4,12601,/contenido,76,56_INSTANCE_8ZmMlYLALK3f,"{groupId=[10181], articleId=[12611]}",
educamadrid,emportal51,2015-08-07T12:24:15.554,10158,10154,default@liferay.com,41F0C84ED8AC9E15D67710CC63C7E70A,11717,/3,37,33,{},
educamadrid,emportal51,2015-08-07T12:24:15.554,10158,10154,default@liferay.com,41F0C84ED8AC9E15D67710CC63C7E70A,11717,/3,37,148_INSTANCE_DEpGDIsaFpfs,"{displayStyle=[cloud], showAssetCount=[true], showZeroAssetCount=[false], maxAssetTags=[10], classNameId=[10007]}",
educamadrid,emportal51,2015-08-07T12:24:15.554,10158,10154,default@liferay.com,41F0C84ED8AC9E15D67710CC63C7E70A,11717,/3,37,114,{},
educamadrid,emportal51,2015-08-07T12:24:16.452,10158,10154,default@liferay.com,CE6725212AFDC1B27E0EE55BD9614010,11711,/pepe,42,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:16.452,10158,10154,default@liferay.com,CE6725212AFDC1B27E0EE55BD9614010,11711,/pepe,42,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:16.450,10158,10154,default@liferay.com,57CE01F424EEAA231ECC1C52C7079D86,11711,/pepe,41,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:24:16.450,10158,10154,default@liferay.com,57CE01F424EEAA231ECC1C52C7079D86,11711,/pepe,41,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:24:15.678,10158,10154,default@liferay.com,6A3CD4ECBBB763A8C01C44F3CF488D3F,11717,/3,15,33,{},
educamadrid,emportal51,2015-08-07T12:24:15.678,10158,10154,default@liferay.com,6A3CD4ECBBB763A8C01C44F3CF488D3F,11717,/3,15,148_INSTANCE_DEpGDIsaFpfs,"{displayStyle=[cloud], showAssetCount=[true], showZeroAssetCount=[false], maxAssetTags=[10], classNameId=[10007]}",
educamadrid,emportal51,2015-08-07T12:24:15.678,10158,10154,default@liferay.com,6A3CD4ECBBB763A8C01C44F3CF488D3F,11717,/3,15,114,{},
